card_year,card_num,card_stat_year,card_desc,card_notes,card_player_url,card_player_id,,,
1970,646,1969,Jim Britton,,https://www.baseball-almanac.com/players/player.php?p=brittji02,1225,,Jim Brittonhttps://www.baseball-almanac.com/players/player.php?p=brittji02,
1970,403,1969,Jim Bunning,,https://www.baseball-almanac.com/players/player.php?p=bunniji01,1226,,Jim Bunninghttps://www.baseball-almanac.com/players/player.php?p=bunniji01,
1976,471,1975,Jim Burton,,https://www.baseball-almanac.com/players/player.php?p=burtoji01,1227,,Jim Burtonhttps://www.baseball-almanac.com/players/player.php?p=burtoji01,
1970,671,1969,Jim Campanis,,https://www.baseball-almanac.com/players/player.php?p=campaji01,1228,,Jim Campanishttps://www.baseball-almanac.com/players/player.php?p=campaji01,
1978,496,1977,Jim Clancy,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=clancji01,1229,,Jim Clancyhttps://www.baseball-almanac.com/players/player.php?p=clancji01,
1971,38,1970,Jim Colborn,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=colboji01,1230,,Jim Colbornhttps://www.baseball-almanac.com/players/player.php?p=colboji01,
1989,292,1988,Jim Corsi,,https://www.baseball-almanac.com/players/player.php?p=corsiji01,1231,,Jim Corsihttps://www.baseball-almanac.com/players/player.php?p=corsiji01,
1974,279,1973,Jim Crawford,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=crawfji01,1232,,Jim Crawfordhttps://www.baseball-almanac.com/players/player.php?p=crawfji01,
1970,378,1969,Jim Davenport,,https://www.baseball-almanac.com/players/player.php?p=davenji01,1233,,Jim Davenporthttps://www.baseball-almanac.com/players/player.php?p=davenji01,
1987,2,1986,Jim Deshaies,'86 Record Breaker Card,https://www.baseball-almanac.com/players/player.php?p=deshaji01,1234,,Jim Deshaieshttps://www.baseball-almanac.com/players/player.php?p=deshaji01,
1975,429,1974,Jim Dwyer,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=dwyerji01,1235,,Jim Dwyerhttps://www.baseball-almanac.com/players/player.php?p=dwyerji01,
1983,197,1982,Jim Eisenreich,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=eisenji01,1236,,Jim Eisenreichhttps://www.baseball-almanac.com/players/player.php?p=eisenji01,
1989,42,1988,Jim Eppard,,https://www.baseball-almanac.com/players/player.php?p=epparji01,1237,,Jim Eppardhttps://www.baseball-almanac.com/players/player.php?p=epparji01,
1977,529,1976,Jim Essian,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=essiaji01,1238,,Jim Essianhttps://www.baseball-almanac.com/players/player.php?p=essiaji01,
1971,474,1970,Jim Fairey,,https://www.baseball-almanac.com/players/player.php?p=faireji01,1239,,Jim Faireyhttps://www.baseball-almanac.com/players/player.php?p=faireji01,
1985,759,1984,Jim Fanning,Manager Card,https://www.baseball-almanac.com/players/player.php?p=fanniji01,1240,,Jim Fanninghttps://www.baseball-almanac.com/players/player.php?p=fanniji01,
1970,570,1969,Jim Fregosi,,https://www.baseball-almanac.com/players/player.php?p=fregoji01,1241,,Jim Fregosihttps://www.baseball-almanac.com/players/player.php?p=fregoji01,
1970,617,1969,Jim French,,https://www.baseball-almanac.com/players/player.php?p=frencji01,1242,,Jim Frenchhttps://www.baseball-almanac.com/players/player.php?p=frencji01,
1975,594,1974,Jim Fuller,,https://www.baseball-almanac.com/players/player.php?p=fulleji01,1243,,Jim Fullerhttps://www.baseball-almanac.com/players/player.php?p=fulleji01,
1979,154,1978,Jim Gantner,,https://www.baseball-almanac.com/players/player.php?p=gantnji01,1244,,Jim Gantnerhttps://www.baseball-almanac.com/players/player.php?p=gantnji01,
1970,651,1969,Jim Gosger,,https://www.baseball-almanac.com/players/player.php?p=gosgeji01,1245,,Jim Gosgerhttps://www.baseball-almanac.com/players/player.php?p=gosgeji01,
1983,506,1982,Jim Gott,,https://www.baseball-almanac.com/players/player.php?p=gottji01,1246,,Jim Gotthttps://www.baseball-almanac.com/players/player.php?p=gottji01,
1971,509,1970,Jim Grant,,https://www.baseball-almanac.com/players/player.php?p=grantji01,1247,,Jim Granthttps://www.baseball-almanac.com/players/player.php?p=grantji01,
1970,697,1969,Jim Hannan,,https://www.baseball-almanac.com/players/player.php?p=hannaji01,1248,,Jim Hannanhttps://www.baseball-almanac.com/players/player.php?p=hannaji01,
1970,656,1969,Jim Hardin,,https://www.baseball-almanac.com/players/player.php?p=hardiji01,1249,,Jim Hardinhttps://www.baseball-almanac.com/players/player.php?p=hardiji01,
1970,612,1969,Jim Hickman,,https://www.baseball-almanac.com/players/player.php?p=hickmji02,1250,,Jim Hickmanhttps://www.baseball-almanac.com/players/player.php?p=hickmji02,
1971,175,1970,Jim Hickman,,https://www.baseball-almanac.com/players/player.php?p=hickmji01,1250,,Jim Hickmanhttps://www.baseball-almanac.com/players/player.php?p=hickmji01,
1970,173,1969,Jim Hicks,,https://www.baseball-almanac.com/players/player.php?p=hicksji01,1251,,Jim Hickshttps://www.baseball-almanac.com/players/player.php?p=hicksji01,
1971,7,1970,Jim Holt,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=holtji01,1252,,Jim Holthttps://www.baseball-almanac.com/players/player.php?p=holtji01,
1974,404,1973,Jim Howarth,,https://www.baseball-almanac.com/players/player.php?p=howarji01,1253,,Jim Howarthhttps://www.baseball-almanac.com/players/player.php?p=howarji01,
1976,11,1975,Jim Hughes,,https://www.baseball-almanac.com/players/player.php?p=hugheji03,1254,,Jim Hugheshttps://www.baseball-almanac.com/players/player.php?p=hugheji03,
1978,395,1977,Jim Hughes,,https://www.baseball-almanac.com/players/player.php?p=hugheji02,1254,,Jim Hugheshttps://www.baseball-almanac.com/players/player.php?p=hugheji02,
1970,75,1969,Jim Kaat,,https://www.baseball-almanac.com/players/player.php?p=kaatji01,1255,,Jim Kaathttps://www.baseball-almanac.com/players/player.php?p=kaatji01,
1977,41,1976,Jim Kern,,https://www.baseball-almanac.com/players/player.php?p=kernji01,1256,,Jim Kernhttps://www.baseball-almanac.com/players/player.php?p=kernji01,
1970,553,1969,Jim Lefebvre,,https://www.baseball-almanac.com/players/player.php?p=lefebji01,1257,,Jim Lefebvrehttps://www.baseball-almanac.com/players/player.php?p=lefebji01,
1988,562,1987,Jim Lindeman,,https://www.baseball-almanac.com/players/player.php?p=lindeji01,1258,,Jim Lindemanhttps://www.baseball-almanac.com/players/player.php?p=lindeji01,
1970,665,1969,Jim Lonborg,,https://www.baseball-almanac.com/players/player.php?p=lonboji01,1259,,Jim Lonborghttps://www.baseball-almanac.com/players/player.php?p=lonboji01,
1971,234,1970,Jim Lyttle,,https://www.baseball-almanac.com/players/player.php?p=lyttlji01,1260,,Jim Lyttlehttps://www.baseball-almanac.com/players/player.php?p=lyttlji01,
1972,597,1971,Jim Magnuson,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=magnuji01,1261,,Jim Magnusonhttps://www.baseball-almanac.com/players/player.php?p=magnuji01,
1983,54,1982,Jim Maler,,https://www.baseball-almanac.com/players/player.php?p=malerji01,1262,,Jim Malerhttps://www.baseball-almanac.com/players/player.php?p=malerji01,
1970,320,1969,Jim Maloney,,https://www.baseball-almanac.com/players/player.php?p=malonji01,1263,,Jim Maloneyhttps://www.baseball-almanac.com/players/player.php?p=malonji01,
1975,638,1974,Jim Marshall,Chicago Cubs Team Photo,https://www.baseball-almanac.com/players/player.php?p=marshji01,1264,,Jim Marshallhttps://www.baseball-almanac.com/players/player.php?p=marshji01,
1974,618,1973,Jim Mason,,https://www.baseball-almanac.com/players/player.php?p=masonji01,1265,,Jim Masonhttps://www.baseball-almanac.com/players/player.php?p=masonji01,
1970,246,1969,Jim McAndrew,,https://www.baseball-almanac.com/players/player.php?p=mcandji01,1266,,Jim McAndrewhttps://www.baseball-almanac.com/players/player.php?p=mcandji01,
1970,132,1969,Jim McGlothlin,,https://www.baseball-almanac.com/players/player.php?p=mcgloji01,1267,,Jim McGlothlinhttps://www.baseball-almanac.com/players/player.php?p=mcgloji01,
1970,616,1969,Jim Merritt,,https://www.baseball-almanac.com/players/player.php?p=merriji01,1268,,Jim Merritthttps://www.baseball-almanac.com/players/player.php?p=merriji01,
1980,522,1979,Jim Morrison,,https://www.baseball-almanac.com/players/player.php?p=morriji01,1269,,Jim Morrisonhttps://www.baseball-almanac.com/players/player.php?p=morriji01,
1970,171,1969,Jim Nash,,https://www.baseball-almanac.com/players/player.php?p=nashji01,1270,,Jim Nashhttps://www.baseball-almanac.com/players/player.php?p=nashji01,
1971,298,1970,Jim Nelson,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=nelsoji01,1271,,Jim Nelsonhttps://www.baseball-almanac.com/players/player.php?p=nelsoji01,
1972,131,1971,Jim Nettles,,https://www.baseball-almanac.com/players/player.php?p=nettlji01,1272,,Jim Nettleshttps://www.baseball-almanac.com/players/player.php?p=nettlji01,
1978,484,1977,Jim Norris,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=norriji01,1273,,Jim Norrishttps://www.baseball-almanac.com/players/player.php?p=norriji01,
1970,177,1969,Jim Northrup,,https://www.baseball-almanac.com/players/player.php?p=northji01,1274,,Jim Northruphttps://www.baseball-almanac.com/players/player.php?p=northji01,
1970,449,1969,Jim Palmer,,https://www.baseball-almanac.com/players/player.php?p=palmeji01,1275,,Jim Palmerhttps://www.baseball-almanac.com/players/player.php?p=palmeji01,
1986,618,1985,Jim Pankovits,,https://www.baseball-almanac.com/players/player.php?p=pankoji01,1276,,Jim Pankovitshttps://www.baseball-almanac.com/players/player.php?p=pankoji01,
1970,620,1969,Jim Perry,,https://www.baseball-almanac.com/players/player.php?p=perryji01,1277,,Jim Perryhttps://www.baseball-almanac.com/players/player.php?p=perryji01,
1986,598,1985,Jim Presley,,https://www.baseball-almanac.com/players/player.php?p=preslji01,1278,,Jim Presleyhttps://www.baseball-almanac.com/players/player.php?p=preslji01,
1970,129,1969,Jim Price,,https://www.baseball-almanac.com/players/player.php?p=priceji01,1279,,Jim Pricehttps://www.baseball-almanac.com/players/player.php?p=priceji01,
1970,192,1969,Jim Qualls,,https://www.baseball-almanac.com/players/player.php?p=quallji01,1280,,Jim Quallshttps://www.baseball-almanac.com/players/player.php?p=quallji01,
1970,113,1969,Jim Ray,,https://www.baseball-almanac.com/players/player.php?p=rayji01,1281,,Jim Rayhttps://www.baseball-almanac.com/players/player.php?p=rayji01,
1970,176,1969,Jim Ray Hart,,https://www.baseball-almanac.com/players/player.php?p=hartji01,1282,,Jim Ray Harthttps://www.baseball-almanac.com/players/player.php?p=hartji01,
1976,340,1975,Jim Rice,,https://www.baseball-almanac.com/players/player.php?p=riceji01,1283,,Jim Ricehttps://www.baseball-almanac.com/players/player.php?p=riceji01,
1970,719,1969,Jim Roland,,https://www.baseball-almanac.com/players/player.php?p=rolanji01,1284,,Jim Rolandhttps://www.baseball-almanac.com/players/player.php?p=rolanji01,
1970,222,1969,Jim Rooker,,https://www.baseball-almanac.com/players/player.php?p=rookeji01,1285,,Jim Rookerhttps://www.baseball-almanac.com/players/player.php?p=rookeji01,
1970,389,1969,Jim Shellenback,,https://www.baseball-almanac.com/players/player.php?p=shellji01,1286,,Jim Shellenbackhttps://www.baseball-almanac.com/players/player.php?p=shellji01,
1972,744,1971,Jim Slaton,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=slatoji01,1287,,Jim Slatonhttps://www.baseball-almanac.com/players/player.php?p=slatoji01,
1989,44,1988,Jim Snyder,,https://www.baseball-almanac.com/players/player.php?p=snydeji02,1288,,Jim Snyderhttps://www.baseball-almanac.com/players/player.php?p=snydeji02,
1970,255,1969,Jim Spencer,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=spencji01,1289,,Jim Spencerhttps://www.baseball-almanac.com/players/player.php?p=spencji01,
1988,117,1987,Jim Steels,,https://www.baseball-almanac.com/players/player.php?p=steelji01,1290,,Jim Steelshttps://www.baseball-almanac.com/players/player.php?p=steelji01,
1975,567,1974,Jim Sundberg,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=sundbji01,1291,,Jim Sundberghttps://www.baseball-almanac.com/players/player.php?p=sundbji01,
1975,519,1974,Jim Todd,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=toddji01,1292,,Jim Toddhttps://www.baseball-almanac.com/players/player.php?p=toddji01,
1987,484,1986,Jim Traber,,https://www.baseball-almanac.com/players/player.php?p=trabeji01,1293,,Jim Traberhttps://www.baseball-almanac.com/players/player.php?p=trabeji01,
1982,403,1981,Jim Tracy,,https://www.baseball-almanac.com/players/player.php?p=tracyji01,1294,,Jim Tracyhttps://www.baseball-almanac.com/players/player.php?p=tracyji01,
1978,487,1977,Jim Tyrone,,https://www.baseball-almanac.com/players/player.php?p=tyronji01,1295,,Jim Tyronehttps://www.baseball-almanac.com/players/player.php?p=tyronji01,
1976,7,1975,Jim Umbarger,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=umbarji01,1296,,Jim Umbargerhttps://www.baseball-almanac.com/players/player.php?p=umbarji01,
1988,106,1987,Jim Walewander,,https://www.baseball-almanac.com/players/player.php?p=walewji01,1297,,Jim Walewanderhttps://www.baseball-almanac.com/players/player.php?p=walewji01,
1974,553,1973,Jim Willoughby,,https://www.baseball-almanac.com/players/player.php?p=willoji01,1298,,Jim Willoughbyhttps://www.baseball-almanac.com/players/player.php?p=willoji01,
1985,69,1984,Jim Winn,,https://www.baseball-almanac.com/players/player.php?p=winnji01,1299,,Jim Winnhttps://www.baseball-almanac.com/players/player.php?p=winnji01,
1974,407,1973,Jim Wohlford,,https://www.baseball-almanac.com/players/player.php?p=wohlfji01,1300,,Jim Wohlfordhttps://www.baseball-almanac.com/players/player.php?p=wohlfji01,
1979,349,1978,Jim Wright,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wrighji02,1301,,Jim Wrighthttps://www.baseball-almanac.com/players/player.php?p=wrighji02,
1982,362,1981,Jim Wright,,https://www.baseball-almanac.com/players/player.php?p=wrighji03,1301,,Jim Wrighthttps://www.baseball-almanac.com/players/player.php?p=wrighji03,
1972,68,1971,Jim York,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=yorkji01,1302,,Jim Yorkhttps://www.baseball-almanac.com/players/player.php?p=yorkji01,
1970,649,1969,Jimmie Hall,,https://www.baseball-almanac.com/players/player.php?p=hallji02,1303,,Jimmie Hallhttps://www.baseball-almanac.com/players/player.php?p=hallji02,
1988,63,1987,Jimmy Jones,,https://www.baseball-almanac.com/players/player.php?p=jonesji02,1304,,Jimmy Joneshttps://www.baseball-almanac.com/players/player.php?p=jonesji02,
1985,193,1984,Jimmy Key,,https://www.baseball-almanac.com/players/player.php?p=keyji01,1305,,Jimmy Keyhttps://www.baseball-almanac.com/players/player.php?p=keyji01,
1972,366,1971,Jimmy Rosario,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=rosarji01,1306,,Jimmy Rosariohttps://www.baseball-almanac.com/players/player.php?p=rosarji01,
1979,232,1978,Jimmy Sexton,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=sextoji01,1307,,Jimmy Sextonhttps://www.baseball-almanac.com/players/player.php?p=sextoji01,
1983,122,1982,Jimmy Smith,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=smithji01,1308,,Jimmy Smithhttps://www.baseball-almanac.com/players/player.php?p=smithji01,
1970,636,1969,Jimmy Stewart,,https://www.baseball-almanac.com/players/player.php?p=stewaji01,1309,,Jimmy Stewarthttps://www.baseball-almanac.com/players/player.php?p=stewaji01,
1970,60,1969,Jimmy Wynn,,https://www.baseball-almanac.com/players/player.php?p=wynnji01,1310,,Jimmy Wynnhttps://www.baseball-almanac.com/players/player.php?p=wynnji01,
1987,786,1986,Jimy Williams,Manager Card,https://www.baseball-almanac.com/players/player.php?p=williji03,1311,,Jimy Williamshttps://www.baseball-almanac.com/players/player.php?p=williji03,
1977,67,1976,Joaquin Andujar,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=andujjo01,1312,,Joaquin Andujarhttps://www.baseball-almanac.com/players/player.php?p=andujjo01,
1982,508,1981,Jody Davis,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=davisjo02,1313,,Jody Davishttps://www.baseball-almanac.com/players/player.php?p=davisjo02,
1988,152,1987,Jody Reed,,https://www.baseball-almanac.com/players/player.php?p=reedjo01,1314,,Jody Reedhttps://www.baseball-almanac.com/players/player.php?p=reedjo01,
1977,211,1976,Joe Altobelli,San Francisco Giants Team Checklist,,1315,,Joe Altobelli,
1978,256,1977,Joe Altobelli,"Manager, Rookie Card",https://www.baseball-almanac.com/players/player.php?p=altobjo01,1315,,Joe Altobellihttps://www.baseball-almanac.com/players/player.php?p=altobjo01,
1970,294,1969,Joe Azcue,,https://www.baseball-almanac.com/players/player.php?p=azcuejo01,1316,,Joe Azcuehttps://www.baseball-almanac.com/players/player.php?p=azcuejo01,
1981,231,1980,Joe Beckwith,,https://www.baseball-almanac.com/players/player.php?p=beckwjo01,1317,,Joe Beckwithhttps://www.baseball-almanac.com/players/player.php?p=beckwjo01,
1988,627,1987,Joe Boever,,https://www.baseball-almanac.com/players/player.php?p=boevejo01,1318,,Joe Boeverhttps://www.baseball-almanac.com/players/player.php?p=boevejo01,
1980,221,1979,Joe Cannon,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cannojo01,1319,,Joe Cannonhttps://www.baseball-almanac.com/players/player.php?p=cannojo01,
1985,694,1984,Joe Carter,,https://www.baseball-almanac.com/players/player.php?p=cartejo01,1320,,Joe Carterhttps://www.baseball-almanac.com/players/player.php?p=cartejo01,
