bills_card_cert,bills_card_spec,bills_card_num,bills_card_year,bills_card_psa_desc,bills_card_grade,bills_card_pop,bills_card_pop_higher,bills_card_stat_year,bills_card_player_id
20264398,101730030,3,1973,JAMES LONBORG  ,8,142,183,1972,281
23806502,101733380,338,1973,CHECKLIST 265-396    ,8,84,44,1972,272
23451291,101732660,266,1973,MIKE LUM   ,8,74,65,1972,262
25003693,101733550,355,1973,MIKE MARSHALL,8,83,52,1972,260
20204304,101734290,429,1973,JIM FAIREY  ,8,114,98,1972,246
81920366,101734300,430,1973,VIDA BLUE   ,8,191,115,1972,246
8220081,101736470,647,1973,GEORGE STONE   ,8,92,81,1972,236
25978014,101731300,130,1973,PETE ROSE    ,8,825,192,1972,211
25084179,101730570,57,1973,DERREL THOMAS  ,9,68,6,1972,239
23170078,101734140,414,1973,KEN RUDOLPH   ,8,77,69,1972,233
16286294,101734110,411,1973,RAY CORBIN   ,8,101,78,1972,235
31350361,101734491,449,1973,INDIANS MGR./COACHES/SPAHNS EAR POINTED     ,8,64,12,1972,225
43186183,101734492,449,1973,INDIANS MGR./COACHES SPAHNS EAR ROUND   ,8,42,17,1972,225
26184529,101735370,537,1973,BILL SLAYBACK ,8,111,75,1972,227
18868645,101730270,27,1973,BILL GOGOLEWSKI,8,106,104,1972,218
22886283,101734020,402,1973,JACK HIATT   ,8,93,72,1972,214
23170066,101730390,39,1973,DAVE ROBERTS  ,8,134,205,1972,196
5240495,101730400,40,1973,REGGIE SMITH  ,9,84,3,1972,196
81908361,101734930,493,1973,DUFFY DYER   ,8,113,66,1972,194
15693496,101735260,526,1973,OLLIE BROWN  ,8,123,69,1972,194
14990573,101736590,659,1973,JOSE PAGAN   ,8,89,71,1972,192
17758593,101735570,557,1973,BERNIE WILLIAMS     ,8,84,49,1972,185
23762296,101735580,558,1973,JERRY MAY   ,8,75,59,1972,185
15114352,101734390,439,1973,EDDIE FISHER  ,8,111,77,1972,182
22256218,101734400,440,1973,GLENN BECKERT ,8,94,84,1972,182
20768675,101730190,19,1973,TIM FOLI    ,9,175,5,1972,168
24212785,101730330,33,1973,JIM BREAZEALE  ,8,77,112,1972,176
54680122,101730340,34,1973,PAT DOBSON   ,9,98,16,1972,176
24212909,101735780,578,1973,KEN WRIGHT     ,8,81,60,1972,170
20520252,101730250,25,1973,ROY WHITE     ,8,137,78,1972,152
81849853,101736100,610,1973,ROOKIE PITCHERS   ,8,158,78,1972,154
23435707,101735870,587,1973,RICH MCKINNEY,8,78,57,1972,163
20693720,101734810,481,1973,WHITE SOX TEAM  ,8,105,63,1972,167
81854784,101733890,389,1973,METS TEAM ,8,110,110,1972,146
2496720,101732810,281,1973,MIKE JORGENSEN ,8,65,43,1972,143
20232170,101731830,183,1973,DON BUFORD   ,8,77,27,1972,139
15693124,101731840,184,1973,JERRY KOOSMAN,8,136,124,1972,139
18428159,101736360,636,1973,RICK CLARK   ,8,123,73,1972,135
6568743,101734950,495,1973,TOMMY HELMS ,8,68,71,1972,139
16135853,101733350,335,1973,BOB TOLAN   ,8,79,42,1972,129
81493979,101731200,120,1973,JOE COLEMAN ,8,93,104,1972,124
15692551,101734240,424,1973,DENNY DOYLE   ,8,66,52,1972,126
14345255,101731140,114,1973,LYNN MCGLOTHEN   ,8,182,197,1972,113
23544151,101735990,599,1973,ED CROSBY   ,8,109,42,1972,119
16166033,101730750,75,1973,VADA PINSON   ,8,159,164,1972,106
31842472,101730620,62,1973,1972 HOME RUN LEADER   ,8,285,167,1972,72
17173475,101730290,29,1973,TONY TAYLOR  ,8,145,101,1972,112
15693501,101735150,515,1973,ANDY MESSERSMITH ,8,104,70,1972,105
31842507,101736440,644,1973,JACK HEIDEMANN ,8,139,97,1972,102
90233519,101734630,463,1973,KEN TATUM   ,8,124,100,1972,103
11329405,101731260,126,1973,JIM BREWER  ,8,77,69,1972,95
16168883,101733530,353,1973,STEVE BRYE    ,8,71,35,1972,76
23114665,101734580,458,1973,JIM MASON   ,8,87,77,1972,79
4798662,101734530,453,1973,CHECKLIST 397-528  ,8,130,39,1972,92
15745386,101733190,319,1973,JIM SPENCER   ,8,86,40,1972,80
25978012,101731600,160,1973,JIM PALMER   ,8,452,112,1972,67
30450905,101733760,376,1973,FRANK DUFFY   ,8,120,42,1972,65
24329229,101730260,26,1973,PIRATES TEAM   ,8,183,125,1972,62
2244647,101732150,215,1973,DUSTY BAKER    ,9,100,9,1972,41
15692550,101734600,460,1973,BILL FREEHAN  ,8.5,2,86,1972,7
20979235,101730100,10,1973,DON SUTTON  ,8,317,180,1972,52
30071524,101732740,274,1973,DAROLD KNOWLES ,8,71,40,1972,24
20894195,101735210,521,1973,BRAVES TEAM   ,8,82,138,1972,31
24492324,101735750,575,1973,DOCK ELLIS   ,8,120,56,1972,20
20437467,101736000,600,1973,DAVE MCNALLY,8,100,49,1972,15
15692567,101733490,349,1973,DICK MCAULIFFE   ,8,93,59,1972,9
21868274,101730010,1,1973,RUTH/AARON/MAYS    ,8,406,64,1972,
17995030,101730040,4,1973,JOHN MILNER   ,8,99,103,1972,
16656333,101730140,14,1973,SONNY SIEBERT  ,8,85,122,1972,
14395972,101730210,21,1973,RANDY HUNDLEY  ,8,138,107,1972,
19262054,101730280,28,1973,HAL MCRAE     ,8,181,98,1972,
20520246,101730610,61,1973,1972 BATTING LEADERS   ,8,223,97,1972,
19337705,101730710,71,1973,JOHN BRIGGS   ,8,163,223,1972,
22883589,101730790,79,1973,JIM WILLOUGHBY   ,9,128,11,1972,
10510345,101730850,85,1973,TED SIMMONS    ,8,159,73,1972,
20692458,101730860,86,1973,TOM MCCRAW    ,8,150,211,1972,
22883582,101730870,87,1973,KEN BOSWELL   ,9,165,5,1972,
18563150,101730880,88,1973,MICKEY STANLEY  ,8,89,93,1972,
14742998,101730890,89,1973,JOHN BILLINGHAM ,8,150,125,1972,
3726543,101730900,90,1973,BROOKS ROBINSON  ,9,170,8,1972,
20520239,101730910,91,1973,DODGERS TEAM    ,8,115,145,1972,
18563152,101730920,92,1973,JERRY BELL   ,8,99,86,1972,
23343190,101730930,93,1973,JESUS ALOU   ,8,120,110,1972,
16656327,101730940,94,1973,DICK BILLINGS ,8,168,166,1972,
14567785,101730950,95,1973,STEVE BLASS  ,8,162,211,1972,
18563154,101730960,96,1973,DOUG GRIFFIN   ,8,88,62,1972,
18888795,101731010,101,1973,KEN HENDERSON ,9,100,12,1972,
25061810,101731030,103,1973,CELERINO SANCHEZ   ,9,108,2,1972,
18365916,101731060,106,1973,TERRY HUMPHREY ,9,110,10,1972,
18773214,101731240,124,1973,JIM HARDIN  ,8,122,92,1972,
40374604,101731410,141,1973,BRUCE KISON   ,8,78,26,1972,
90438241,101731560,156,1973,CESAR GERONIMO ,8,80,77,1972,
24286989,101731620,162,1973,PETE BROBERG ,8.5,2,143,1972,
19332813,101731880,188,1973,COOKIE ROJAS ,8,107,79,1972,
4533883,101731920,192,1973,PAT JARVIS   ,8,87,72,1972,
90437243,101731980,198,1973,HORACE CLARKE ,8,85,66,1972,
8220095,101732130,213,1973,STEVE GARVEY ,8,429,203,1972,
30473863,101732210,221,1973,FRED KENDALL  ,9,69,3,1972,
17994113,101732220,222,1973,ROB GARDNER  ,8,76,56,1972,
26762890,101732240,224,1973,BILL LEE   ,8,128,77,1972,
25978007,101732280,228,1973,BOBBY DARWIN   ,8,67,73,1972,
20843189,101732300,230,1973,JOE MORGAN   ,8,239,51,1972,
22325626,101732320,232,1973,KEN SINGLETON ,8,123,70,1972,
25660117,101732372,237,1973,BRAVES MGR./COACHES BURDETTE NO RIGHT EAR ,8,76,21,1972,
40526975,101732510,251,1973,ROGER NELSON  ,8,116,101,1972,
27321454,101732571,257,1973,METS MGR./COACHES DARK PALE BACKGROUND  ,8,40,20,1972,
43292688,101732572,257,1973,METS MGR./COACHES ORANGE BACKGROUND  ,8,228,74,1972,
25031247,101732620,262,1973,JACK AKER   ,9,90,7,1972,
11759252,101732680,268,1973,JERRY MORALES  ,8,65,71,1972,
24212846,101732820,282,1973,STEVE HOVLEY  ,8,58,52,1972,
15695236,101733160,316,1973,PADRES TEAM  ,8,68,78,1972,
21727235,101733230,323,1973,TIGERS MGR./COACHES  ,8,110,42,1972,
81891879,101733280,328,1973,BILL BONHAM   ,8,94,61,1972,
20496936,101733340,334,1973,FREDDIE PATEK  ,8,98,68,1972,
25977998,101733510,351,1973,JIMMY STEWART   ,8,110,63,1972,
15692545,101733620,362,1973,EDDIE WATT  ,8,66,49,1972,
31740247,101733720,372,1973,OSCAR GAMBLE   ,8,73,48,1972,
31823786,101733780,378,1973,LEN RANDLE  ,8,70,36,1972,
19999046,101733810,381,1973,VICENTE ROMO  ,8,84,32,1972,
15640256,101733920,392,1973,DICK DRAGO   ,8,75,91,1972,
24212871,101733970,397,1973,DAVE CASH   ,8,60,42,1972,
17785437,101734130,413,1973,TOM TIMMERMANN    ,8,92,91,1972,
22448885,101734540,454,1973,TOM HALLER   ,8,86,79,1972,
11075356,101734570,457,1973,JOHN STROHMAYER,8,95,53,1972,
23741897,101734740,474,1973,BABE RUTH   ,8,280,74,1972,
19253350,101734780,478,1973,WALTER JOHNSON  ,8,148,51,1972,
40608716,101734890,489,1973,JEFF BURROUGHS  ,8,67,93,1972,
23879844,101734870,487,1973,BRUCE DAL CANTON  ,9,94,15,1972,
18748355,101735060,506,1973,BART JOHNSON ,8,95,107,1972,
24659712,101735220,522,1973,LEO CARDENAS   ,9,86,24,1972,
6467368,101735240,524,1973,GENE TENACE   ,8,69,31,1972,
24970539,101735470,547,1973,BOBBY HEISE  ,8,88,28,1972,
23979129,101735820,582,1973,DARRELL PORTER    ,8,96,59,1972,
23812042,101736020,602,1973,ROOKIE PITCHERS   ,8,115,50,1972,
23779527,101736040,604,1973,ROOKIE PITCHERS   ,8,90,40,1972,
8220061,101736210,621,1973,JOE FERGUSON   ,8,91,53,1972,
23340863,101736220,622,1973,LARRY HISLE    ,8,92,44,1972,
24507175,101736230,623,1973,STEVE RENKO    ,8,103,41,1972,
23990349,101736240,624,1973,ASTROS MGR./COACHES  ,8,110,45,1972,
24212923,101736250,625,1973,ANGEL MANGUAL  ,8,93,65,1972,
23334772,101736260,626,1973,BOB BARTON   ,8,83,77,1972,
23543502,101736170,617,1973,RICH CHILES   ,8,106,48,1972,
23970594,101736510,651,1973,DON CARRITHERS ,8,102,70,1972,
16656339,101733570,357,1973,ROSS GRIMSLEY   ,8,111,142,1972,2681
4725644,101732650,265,1973,GENE MICHAEL   ,8,98,50,1972,2653
18563370,101733430,343,1973,BOBBY MURCER    ,8,123,70,1972,2675
90633621,101734470,447,1973,JOE HAGUE   ,8,90,55,1972,2675
12483992,101734480,448,1973,JOHN HILLER   ,8,102,109,1972,2675
26547785,101732800,280,1973,AL KALINE   ,8,510,145,1972,2669
20520249,101730491,49,1973,TWINS MGR./COACHES SOLID BACKGROUND   ,8,82,38,1972,2668
43604381,101730492,49,1973,TWINS MGR./COACHES NATURAL BACKGROUND   ,10,7,0,1972,2668
26547782,101730500,50,1973,ROBERTO CLEMENTE   ,8,1502,265,1972,2668
23432378,101734940,494,1973,RICH MORALES  ,8,120,75,1972,2667
23806328,101733900,390,1973,MICKEY LOLICH,8.5,10,114,1972,2664
31496851,101733420,342,1973,SAM MCDOWELL,8,85,43,1972,2657
23641549,101735530,553,1973,MICKEY SCOTT,8,88,35,1972,2657
24600796,101735540,554,1973,DAVE CONCEPCION ,8,203,61,1972,2657
8220102,101735810,581,1973,STEVE KEALEY ,8,89,27,1972,2625
17693717,101730150,15,1973,RALPH GARR  ,8,96,97,1972,2636
23543488,101730840,84,1973,ROLLIE FINGERS     ,8,257,63,1972,2621
2286878,101735450,545,1973,ORLANDO CEPEDA  ,8,226,117,1972,2645
15693499,101735180,518,1973,BOB VEALE   ,8.5,5,97,1972,2644
11856718,101731690,169,1973,RON SCHUELER  ,8,66,22,1972,2620
21394797,101731700,170,1973,HARMON KILLEBREW  ,8,470,135,1972,2620
20051188,101731350,135,1973,LEE MAY     ,8,102,65,1972,2609
27657349,101734990,499,1973,BOB MOOSE  ,9,60,4,1972,2618
18798576,101731630,163,1973,VIC DAVALILLO   ,8,86,55,1972,2603
6359305,101731640,164,1973,MONTY MONTGOMERY ,8,61,80,1972,2603
23059802,101734510,451,1973,JOHN VUKOVICH ,8,97,74,1972,2589
18743175,101734000,400,1973,GAYLORD PERRY ,8,212,73,1972,2591
18443602,101735110,511,1973,SAM MCDOWELL ,8,103,46,1972,2597
24212794,101730800,80,1973,TONY OLIVA     ,8,213,113,1972,2593
17944665,101732450,245,1973,CARL YASTRZEMSKI ,8,359,70,1972,2562
15871318,101732640,264,1973,CHECKLIST 133-264    ,8,65,36,1972,2575
21243543,101732040,204,1973,WORLD SERIES GAME 2,8,107,78,1972,2573
81726874,101734550,455,1973,BILL MELTON  ,8,89,70,1972,2572
25061741,101730410,41,1973,TOM WALKER   ,9,99,3,1972,2568
19500093,101730420,42,1973,MIKE ANDREWS  ,8,119,158,1972,2568
22326296,101734770,477,1973,CY YOUNG    ,8,134,26,1972,2546
11222649,101734180,418,1973,BOBBY GRICH   ,8,129,53,1972,2552
20721381,101732390,239,1973,PETE RICHERT,8,93,32,1972,2554
23970617,101734450,445,1973,KEN BERRY   ,8,63,80,1972,2551
81832573,101734460,446,1973,JERRY REUSS   ,8,68,46,1972,2551
23439561,101733470,347,1973,ROYALS TEAM    ,8,73,55,1972,2551
23888785,101733540,354,1973,BILLY PARKER ,8.5,2,57,1972,2540
20097409,101734170,417,1973,SCIPIO SPINKS ,8,94,70,1972,2526
19603566,101730970,97,1973,WILLIE MONTANEZ ,8,118,73,1972,2536
18501224,101731390,139,1973,CARMEN FANZONE,8,94,90,1972,2486
4533873,101732070,207,1973,WORLD SERIES GAME 5,8,103,63,1972,2519
21394799,101731750,175,1973,FRANK ROBINSON ,8,466,188,1972,2527
24212821,101731760,176,1973,CHUCK TAYLOR  ,8,90,76,1972,2527
24754045,101736090,609,1973,ROOKIE 2ND BASEMEN,8,189,44,1972,2524
19603652,101732460,246,1973,KEN SANDERS  ,8,103,69,1972,2510
22489403,101731040,104,1973,REGGIE CLEVELAND   ,8,130,127,1972,2498
23460360,101732480,248,1973,JERRY JOHNSON   ,8,117,81,1972,2505
4533564,101734270,427,1973,RICK AUERBACK ,8,55,54,1972,2496
40313618,101734280,428,1973,WAYNE SIMPSON ,8,90,36,1972,2496
30439813,101734610,461,1973,MIKE CORKINS  ,8,88,68,1972,2477
22883637,101733770,377,1973,EXPOS MGR./COACHES  ,9,43,5,1972,2455
90506386,101735390,539,1973,TOM MURPHY   ,8,88,47,1972,2453
4588359,101734410,441,1973,GAIL HOPKINS  ,8,80,52,1972,2469
18798577,101734420,442,1973,DICK DIETZ    ,8,95,75,1972,2469
22886406,101736280,628,1973,JIM SLATON    ,9,57,3,1972,2451
24488966,101736140,614,1973,ROOKIE OUTFIELDERS  ,8,377,99,1972,2446
20264407,101735100,510,1973,AMOS OTIS  ,8,109,101,1972,2447
23033571,101735440,544,1973,VON JOSHUA  ,8,106,91,1972,2441
19249472,101735140,514,1973,JERRY KENNEY ,8,95,58,1972,2445
24364034,101731540,154,1973,JEFF TORBORG  ,9,88,8,1972,2444
24343068,101735190,519,1973,JOHNNY EDWARDS ,8,90,106,1972,2437
24260199,101733270,327,1973,JOHN LOWENSTEIN,8,67,51,1972,2427
19414997,101730230,23,1973,DAVE KINGMAN   ,8,135,76,1972,2440
19262050,101730240,24,1973,AL SANTORINI   ,8,173,114,1972,2439
25003685,101732890,289,1973,BOB OLIVER   ,8,78,91,1972,2434
90278922,101733070,307,1973,BOOTS DAY   ,8,94,47,1972,2420
31041618,101733080,308,1973,SKIP LOCKWOOD  ,8,47,46,1972,2420
4588296,101732610,261,1973,PAT KELLY   ,8,85,58,1972,2414
20204286,101734670,467,1973,MIKE RYAN   ,8,63,130,1972,2407
22708275,101731460,146,1973,WOODIE FRYMAN ,8,76,26,1972,2404
90609198,101730730,73,1973,ED HERRMANN   ,8,124,167,1972,2402
27026661,101736150,615,1973,ROOKIE 3RD BASEMEN ,8,1554,346,1972,2398
24492311,101736580,658,1973,ELLIOTT MADDOX ,8,76,34,1972,2390
90633602,101733310,331,1973,CARL MORTON   ,8,75,58,1972,2368
60119881,101734200,420,1973,TOMMIE AGEE   ,8,68,31,1972,2383
19253471,101732440,244,1973,ED ACOSTA   ,8,109,77,1972,2379
21498727,101733330,333,1973,GENE CLINES   ,8,106,52,1972,2375
25978001,101733200,320,1973,LOU BROCK   ,8,459,184,1972,2377
16135844,101732290,229,1973,RORIC HARRISON  ,8,88,39,1972,2377
30695003,101730090,9,1973,JOHNNY OATES   ,8,136,89,1972,2371
19279176,101730780,78,1973,RICHIE SCHEINBLUM   ,8,144,184,1972,2372
90438184,101733180,318,1973,JIM MCGLOTHLIN ,8,96,58,1972,2355
19207312,101732900,290,1973,CESAR CEDENO ,8,113,60,1972,2356
31356861,101732590,259,1973,JIM HOLT   ,8,80,19,1972,2358
24212864,101733580,358,1973,JIM NETTLES   ,8,89,71,1972,2357
30750413,101732530,253,1973,MARK BELANGER   ,8,100,80,1972,2318
16656350,101731180,118,1973,JOHN MAYBERRY  ,8,161,160,1972,2353
9152658,101732020,202,1973,NL PLAYOFFS   ,8,147,61,1972,2322
16801153,101736430,643,1973,AL FITZMORRIS ,8,59,38,1972,2298
22048566,101733480,348,1973,RENNIE STENNETT ,9,80,2,1972,2307
23833554,101736500,650,1973,FELIPE ALOU   ,8,93,65,1972,2307
16135855,101733290,329,1973,ED KRANEPOOL  ,8,116,109,1972,2282
24492309,101736560,656,1973,JOHN ELLIS  ,8,84,51,1972,2294
19603558,101730990,99,1973,CARL TAYLOR  ,8,99,88,1972,2279
18798581,101733400,340,1973,NATE COLBERT ,8,69,56,1972,2290
16656320,101730080,8,1973,TOM HALL   ,8,149,118,1972,2270
23544087,101732340,234,1973,BILL NORTH   ,8,85,71,1972,2271
90437795,101730770,77,1973,MIKE TORREZ  ,8,126,151,1972,2272
19541928,101730820,82,1973,FRITZ PETERSON   ,8,101,130,1972,2275
90233220,101735280,528,1973,PAUL BLAIR   ,8,77,36,1972,2269
23543495,101735550,555,1973,BILL HANDS     ,8,121,32,1972,2265
24678128,101735560,556,1973,YANKEES TEAM  ,8,203,66,1972,2265
22287283,101732030,203,1973,WORLD SERIES GAME 1,8,114,59,1972,2234
40087373,101733670,367,1973,BURT HOOTEN   ,8,66,56,1972,2259
21093220,101733630,363,1973,JACKIE HERNANDEZ    ,8,54,56,1972,2255
90437043,101731100,110,1973,BOB WATSON   ,8,98,83,1972,2250
11765291,101734690,469,1973,DAN MONZON  ,8,75,61,1972,2248
14857569,101734050,405,1973,CESAR TOVAR   ,8,109,62,1972,2242
20828368,101733390,339,1973,DICK TIDROW  ,8,86,44,1972,2239
18527253,101731850,185,1973,JIM WYNN   ,9,62,8,1972,2236
10510377,101731860,186,1973,BILL FAHEY  ,8,67,41,1972,2236
23110083,101732410,241,1973,DWAIN ANDERSON  ,8,106,127,1972,2233
18773185,101730690,69,1973,PHIL GAGLIANO ,8,118,161,1972,2222
14769684,101731130,113,1973,JERRY GROTE  ,8,170,126,1972,2228
23543485,101735410,541,1973,BOB BOLIN   ,8,91,62,1972,2230
31554926,101736300,630,1973,DENNY MCLAIN   ,8,108,56,1972,2137
11516312,101730300,30,1973,TUG MCGRAW   ,9,144,9,1972,2187
21535686,101732170,217,1973,DON WILSON    ,8,86,19,1972,2227
15128753,101730220,22,1973,TED ABERNATHY  ,8,118,162,1972,2194
16139270,101733090,309,1973,PAUL POPOVICH  ,8,90,94,1972,2204
16565988,101733100,310,1973,DICK ALLEN  ,8,113,75,1972,2204
81886119,101732260,226,1973,RAY FOSSE  ,8,110,82,1972,2204
18563492,101734620,462,1973,RON BLOMBERG  ,8,90,71,1972,2178
17992885,101733450,345,1973,CHRIS SPEIER    ,8,63,44,1972,2177
30259481,101730430,43,1973,RANDY MOFFITT  ,9,156,5,1972,2177
15695232,101730440,44,1973,RICK MONDAY  ,8,140,105,1972,2177
22886311,101734590,459,1973,JIMMY HOWARTH  ,9,90,3,1972,2165
6568862,101731530,153,1973,AL HRABOSKY   ,8,150,88,1972,2142
4533539,101734680,468,1973,TOM GRIFFIN ,8,108,49,1972,2138
23539671,101736110,611,1973,ROOKIE OUTFIELDERS  ,8,153,73,1972,2128
23979186,101736180,618,1973,ANDY ETCHEBARREN    ,8,90,57,1972,2129
14990575,101736190,619,1973,BILLY WILSON     ,8,108,70,1972,2124
12116964,101735930,593,1973,ROYALS MGR./COACHES    ,8,58,15,1972,2125
19603592,101733170,317,1973,DANNY CATER   ,8,90,91,1972,2122
81903421,101732190,219,1973,CARDINALS TEAM   ,8,128,58,1972,2112
81898030,101730560,56,1973,MERV RETTENMUND  ,8,98,131,1972,2116
8220090,101735650,565,1973,JIM HICKMAN  ,8,114,59,1972,2105
24492318,101735660,566,1973,LEW KRAUSSE  ,8,99,45,1972,2105
27199647,101730670,67,1973,S.CARLTON/N.RYAN   ,9,194,16,1972,2102
18537049,101730660,66,1973,VICTORY LEADERS   ,8,150,140,1972,2086
11765358,101734220,422,1973,BOB ROBERTSON ,8,73,80,1972,2092
31759211,101733750,375,1973,LARRY DIERKER   ,8,67,70,1972,2103
17249762,101734350,435,1973,RICO CARTY   ,8,120,77,1972,2104
40307916,101734360,436,1973,JIM MCANDREW  ,8,123,66,1972,2104
14968717,101735630,563,1973,LARRY HANEY  ,8,90,47,1972,2096
23979133,101735640,564,1973,MIKE THOMPSON,8,102,54,1972,2096
22045177,101734700,470,1973,MIKE CUELLAR,8,83,53,1972,2089
12484002,101730020,2,1973,RICH HEBNER   ,8,97,69,1972,2087
27028742,101732580,258,1973,TOMMY JOHN  ,9,61,8,1972,2065
25978033,101735910,591,1973,MIKE HEDLUND   ,9,60,2,1972,1985
22883659,101733260,326,1973,DARRELL BRANDON,8,75,53,1972,1972
14239513,101736600,660,1973,FRED SCHERMAN,8,93,34,1972,1983
20693726,101735160,516,1973,DANNY WALTON   ,8,114,74,1972,1951
20758467,101731400,140,1973,LOU PINIELLA  ,8,136,108,1972,1968
24449711,101736050,605,1973,ROOKIE 1ST BASEMAN,8,137,58,1972,1925
19603541,101731500,150,1973,WILBUR WOOD,8,72,61,1972,1933
24330040,101735510,551,1973,MIKE KILKENNY   ,8,96,31,1972,1941
23970498,101735520,552,1973,JC MARTIN   ,8.5,8,53,1972,1941
90260017,101734230,423,1973,JOHNNY JETER  ,9,60,3,1972,1952
7158931,101731950,195,1973,CLAY CARROLL    ,8,73,31,1972,1946
3529581,101734660,466,1973,JOSE ARCIA  ,8,83,28,1972,1935
31496820,101732270,227,1973,WAYNE TWITCHELL  ,8,71,37,1972,1925
24379175,101735950,595,1973,DON GULLETT    ,8,101,49,1972,1932
16643114,101733990,399,1973,GEORGE FOSTER ,8,190,52,1972,1907
8220066,101736270,627,1973,LUIS ALVARADO  ,8,130,51,1972,1912
22975779,101733240,324,1973,AL DOWNING   ,8,70,54,1972,1876
23063422,101731110,111,1973,DAVE NELSON  ,8,116,144,1972,1918
22886335,101735010,501,1973,LARRY GURA ,9,95,5,1972,2018
30953961,101730640,64,1973,STOLEN BASE LEADERS   ,8,185,115,1972,2015
90609391,101733960,396,1973,GRANT JACKSON ,8,75,42,1972,1994
9140069,101735120,512,1973,DALTON JONES ,8,116,55,1972,2001
11235311,101736290,629,1973,INDIANS TEAM ,8,78,75,1972,1988
20441254,101733150,315,1973,JOHN ODOM   ,8,84,64,1972,2007
19337692,101731770,177,1973,BILL PLUMMER  ,8,118,134,1972,2005
27882775,101731780,178,1973,DON ROSE   ,9,40,2,1972,2005
25978024,101735330,533,1973,LARRY STAHL  ,9,57,4,1972,2054
22886411,101736370,637,1973,NORM MILLER  ,9,62,10,1972,2044
30009573,101732600,260,1973,GARY NOLAN  ,8,104,74,1972,2053
24212825,101732010,201,1973,A.L. PLAYOFFS   ,8,106,65,1972,2041
23641544,101736200,620,1973,TOMMY HARPER     ,8,101,55,1972,2039
22701869,101734720,472,1973,LOU GEHRIG ,8,231,73,1972,2033
12483418,101734850,485,1973,NORM CASH   ,8,153,136,1972,2040
23923424,101736490,649,1973,RICH FOLKERS   ,8,86,51,1972,2025
23435716,101735590,559,1973,BARRY LERSCH  ,8,104,41,1972,2026
90222342,101735600,560,1973,FRANK HOWARD  ,8,126,34,1972,2026
81384793,101743480,348,1974,PETE RICHERT,9,134,7,1973,2025
15810400,101743480,348,1974,PETE RICHERT,8,80,145,1973,2025
31661373,101743000,300,1974,PETE ROSE,9,146,3,1973,2026
24680640,101743000,300,1974,PETE ROSE,8,870,155,1973,2026
90191196,101746220,622,1974,PHIL GAGLIANO,9,79,11,1973,2033
23822268,101746220,622,1974,PHIL GAGLIANO,9,79,11,1973,2033
21684105,101740290,29,1974,PHIL NIEKRO,9,78,2,1973,2039
24363275,101740290,29,1974,PHIL NIEKRO,8,179,85,1973,2039
81814950,101743880,388,1974,PHIL ROOF,9,31,0,1973,2041
10325116,101743880,388,1974,PHIL ROOF,8,72,31,1973,2041
81834290,101742220,222,1974,RAMON HERNANDEZ,9,55,2,1973,2057
21327703,101742220,222,1974,RAMON HERNANDEZ,8,87,58,1973,2057
11332146,101745700,570,1974,RALPH GARR,9,89,10,1973,2053
11476755,101745700,570,1974,RALPH GARR,9,89,10,1973,2053
40157598,101745780,578,1974,RALPH HOUK,9,100,6,1973,2054
23709942,101745780,578,1974,RALPH HOUK,9,100,6,1973,2054
11781138,101745140,514,1974,PAUL SCHAAL,9,58,1,1973,2005
10888682,101745140,514,1974,PAUL SCHAAL,8,92,60,1973,2005
14744594,101740140,14,1974,PAUL POPOVICH,9,35,4,1973,2001
23625722,101740140,14,1974,PAUL POPOVICH,8,102,40,1973,2001
11781092,101743690,369,1974,PAUL LINDBLAD,9,35,2,1973,1994
24606497,101743690,369,1974,PAUL LINDBLAD,8,110,38,1973,1994
31010611,101744680,468,1974,PEPE FRIAS,9,111,12,1973,2013
