player_name,player_firstname,player_middlename,player_lastname,player_suffix,player_nickname,player_url,player_id_load
Rafael Landestoy,Rafael,,Landestoy,,,https://www.baseball-almanac.com/players/player.php?p=landera01,2041
Rafael Palmeiro,Rafael,,Palmeiro,,,https://www.baseball-almanac.com/players/player.php?p=palmera01,2042
Rafael Ramirez,Rafael,,Ramirez,,,https://www.baseball-almanac.com/players/player.php?p=ramirra01,2043
Rafael Robles,Rafael,,Robles,,,https://www.baseball-almanac.com/players/player.php?p=roblera01,2044
Rafael Santana,Rafael,,Santana,,,https://www.baseball-almanac.com/players/player.php?p=santara01,2045
Ralph Garr,Ralph,,Garr,,,https://www.baseball-almanac.com/players/player.php?p=garrra01,2046
Ralph Houk,Ralph,,Houk,,,https://www.baseball-almanac.com/players/player.php?p=houkra01,2047
Ramon Aviles,Ramon,,Aviles,,,https://www.baseball-almanac.com/players/player.php?p=avilera01,2048
Ramon Hernandez,Ramon,,Hernandez,,,https://www.baseball-almanac.com/players/player.php?p=hernara01,2049
Ramon Martinez,Ramon,,Martinez,,,https://www.baseball-almanac.com/players/player.php?p=martira02,2050
Ramon Romero,Ramon,,Romero,,,https://www.baseball-almanac.com/players/player.php?p=romerra01,2051
Rance Mulliniks,Rance,,Mulliniks,,,https://www.baseball-almanac.com/players/player.php?p=mullira01,2052
Randy Bass,Randy,,Bass,,,https://www.baseball-almanac.com/players/player.php?p=bassra01,2053
Randy Bockus,Randy,,Bockus,,,https://www.baseball-almanac.com/players/player.php?p=bockura01,2054
Randy Bush,Randy,,Bush,,,https://www.baseball-almanac.com/players/player.php?p=bushra01,2055
Randy Elliott,Randy,,Elliott,,,https://www.baseball-almanac.com/players/player.php?p=elliora01,2056
Randy Hundley,Randy,,Hundley,,,https://www.baseball-almanac.com/players/player.php?p=hundlra01,2057
Randy Hunt,Randy,,Hunt,,,https://www.baseball-almanac.com/players/player.php?p=huntra01,2058
Randy Johnson,Randy,,Johnson,,,https://www.baseball-almanac.com/players/player.php?p=johnsra03,2059
Randy Johnson,Randy,,Johnson,,,https://www.baseball-almanac.com/players/player.php?p=johnsra04,2060
Randy Johnson,Randy,,Johnson,,,https://www.baseball-almanac.com/players/player.php?p=johnsra05,2061
Randy Jones,Randy,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesra01,2062
Randy Kramer,Randy,,Kramer,,,https://www.baseball-almanac.com/players/player.php?p=kramera01,2063
Randy Lerch,Randy,,Lerch,,,https://www.baseball-almanac.com/players/player.php?p=lerchra01,2064
Randy Martz,Randy,,Martz,,,https://www.baseball-almanac.com/players/player.php?p=martzra01,2065
Randy McCament,Randy,,McCament,,,https://www.baseball-almanac.com/players/player.php?p=mccamra01,2066
Randy Moffitt,Randy,,Moffitt,,,https://www.baseball-almanac.com/players/player.php?p=moffira01,2067
Randy Myers,Randy,,Myers,,,https://www.baseball-almanac.com/players/player.php?p=myersra01,2068
Randy Niemann,Randy,,Niemann,,,https://www.baseball-almanac.com/players/player.php?p=niemara01,2069
Randy O'Neal,Randy,,O'Neal,,,https://www.baseball-almanac.com/players/player.php?p=oneara01,2070
Randy Ready,Randy,,Ready,,,https://www.baseball-almanac.com/players/player.php?p=readyra01,2071
Randy Scarbery,Randy,,Scarbery,,,https://www.baseball-almanac.com/players/player.php?p=scarbra02,2072
Randy St. Claire,Randy,,St. Claire,,,https://www.baseball-almanac.com/players/player.php?p=stclra01,2073
Randy Stein,Randy,,Stein,,,https://www.baseball-almanac.com/players/player.php?p=steinra02,2074
Randy Tate,Randy,,Tate,,,https://www.baseball-almanac.com/players/player.php?p=tatera01,2075
Randy Velarde,Randy,,Velarde,,,https://www.baseball-almanac.com/players/player.php?p=velarra01,2076
Rawly Eastwick,Rawly,,Eastwick,,,https://www.baseball-almanac.com/players/player.php?p=eastwra01,2077
Ray Bare,Ray,,Bare,,,https://www.baseball-almanac.com/players/player.php?p=barera01,2078
Ray Burris,Ray,,Burris,,,https://www.baseball-almanac.com/players/player.php?p=burrira01,2079
Ray Corbin,Ray,,Corbin,,,https://www.baseball-almanac.com/players/player.php?p=corbira01,2080
Ray Culp,Ray,,Culp,,,https://www.baseball-almanac.com/players/player.php?p=culpra01,2081
Ray Fontenot,Ray,,Fontenot,,,https://www.baseball-almanac.com/players/player.php?p=fontera01,2082
Ray Fosse,Ray,,Fosse,,,https://www.baseball-almanac.com/players/player.php?p=fossera01,2083
Ray Jarvis,Ray,,Jarvis,,,https://www.baseball-almanac.com/players/player.php?p=jarvira01,2084
Ray Knight,Ray,,Knight,,,https://www.baseball-almanac.com/players/player.php?p=knighra01,2085
Ray Lamb,Ray,,Lamb,,,https://www.baseball-almanac.com/players/player.php?p=lambra01,2086
Ray Newman,Ray,,Newman,,,https://www.baseball-almanac.com/players/player.php?p=newmara01,2087
Ray Oyler,Ray,,Oyler,,,https://www.baseball-almanac.com/players/player.php?p=oylerra01,2088
Ray Sadecki,Ray,,Sadecki,,,https://www.baseball-almanac.com/players/player.php?p=sadecra01,2089
Ray Searage,Ray,,Searage,,,https://www.baseball-almanac.com/players/player.php?p=searara01,2090
Ray Smith,Ray,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithra01,2091
Ray Soff,Ray,,Soff,,,https://www.baseball-almanac.com/players/player.php?p=soffra01,2092
Ray Washburn,Ray,,Washburn,,,https://www.baseball-almanac.com/players/player.php?p=washbra01,2093
Razor Shines,Razor,,Shines,,,https://www.baseball-almanac.com/players/player.php?p=shinera01,2094
Red Schoendienst,Red,,Schoendienst,,,https://www.baseball-almanac.com/players/player.php?p=schoere01,2095
Reggie Cleveland,Reggie,,Cleveland,,,https://www.baseball-almanac.com/players/player.php?p=clevere01,2096
Reggie Jackson,Reggie,,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksre01,2097
Reggie Smith,Reggie,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithre06,2098
Reggie Williams,Reggie,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willire01,2099
Reid Nichols,Reid,,Nichols,,,https://www.baseball-almanac.com/players/player.php?p=nichore01,2100
Remy Hermoso,Remy,,Hermoso,,,https://www.baseball-almanac.com/players/player.php?p=hermore01,2101
Rene Gonzales,Rene,,Gonzales,,,https://www.baseball-almanac.com/players/player.php?p=gonzare01,2102
Renie Martin,Renie,,Martin,,,https://www.baseball-almanac.com/players/player.php?p=martire01,2103
Rennie Stennett,Rennie,,Stennett,,,https://www.baseball-almanac.com/players/player.php?p=stennre01,2104
Rex Hudler,Rex,,Hudler,,,https://www.baseball-almanac.com/players/player.php?p=hudlere01,2105
Rey Quinones,Rey,,Quinones,,,https://www.baseball-almanac.com/players/player.php?p=quinore01,2106
Rich Bordi,Rich,,Bordi,,,https://www.baseball-almanac.com/players/player.php?p=bordiri01,2107
Rich Chiles,Rich,,Chiles,,,https://www.baseball-almanac.com/players/player.php?p=chileri01,2108
Rich Coggins,Rich,,Coggins,,,https://www.baseball-almanac.com/players/player.php?p=coggiri01,2109
Rich Dauer,Rich,,Dauer,,,https://www.baseball-almanac.com/players/player.php?p=dauerri01,2110
Rich Folkers,Rich,,Folkers,,,https://www.baseball-almanac.com/players/player.php?p=folkeri01,2111
Rich Gale,Rich,,Gale,,,https://www.baseball-almanac.com/players/player.php?p=galeri01,2112
Rich Gedman,Rich,,Gedman,,,https://www.baseball-almanac.com/players/player.php?p=gedmari01,2113
Rich Hand,Rich,,Hand,,,https://www.baseball-almanac.com/players/player.php?p=handri01,2114
Rich Hinton,Rich,,Hinton,,,https://www.baseball-almanac.com/players/player.php?p=hintori01,2115
Rich McKinney,Rich,,McKinney,,,https://www.baseball-almanac.com/players/player.php?p=mckinri01,2116
Rich Morales,Rich,,Morales,,,https://www.baseball-almanac.com/players/player.php?p=moralri01,2117
Rich Murray,Rich,,Murray,,,https://www.baseball-almanac.com/players/player.php?p=murrari01,2118
Rich Nye,Rich,,Nye,,,https://www.baseball-almanac.com/players/player.php?p=nyeri01,2119
Rich Reese,Rich,,Reese,,,https://www.baseball-almanac.com/players/player.php?p=reeseri01,2120
Rich Robertson,Rich,,Robertson,,,https://www.baseball-almanac.com/players/player.php?p=roberri01,2121
Rich Rollins,Rich,,Rollins,,,https://www.baseball-almanac.com/players/player.php?p=rolliri01,2122
Rich Severson,Rich,,Severson,,,https://www.baseball-almanac.com/players/player.php?p=severri01,2123
Rich Thompson,Rich,,Thompson,,,https://www.baseball-almanac.com/players/player.php?p=thompri01,2124
Rich Troedson,Rich,,Troedson,,,https://www.baseball-almanac.com/players/player.php?p=troedri01,2125
Rich Wortham,Rich,,Wortham,,,https://www.baseball-almanac.com/players/player.php?p=worthri01,2126
Rich Yett,Rich,,Yett,,,https://www.baseball-almanac.com/players/player.php?p=yettri01,2127
Richard Dotson,Richard,,Dotson,,,https://www.baseball-almanac.com/players/player.php?p=dotsori01,2128
Richie Hebner,Richie,,Hebner,,,https://www.baseball-almanac.com/players/player.php?p=hebneri01,2129
Richie Scheinblum,Richie,,Scheinblum,,,https://www.baseball-almanac.com/players/player.php?p=scheiri01,2130
Richie Zisk,Richie,,Zisk,,,https://www.baseball-almanac.com/players/player.php?p=ziskri01,2131
Rick Aguilera,Rick,,Aguilera,,,https://www.baseball-almanac.com/players/player.php?p=aguilri01,2132
Rick Anderson,Rick,,Anderson,,,https://www.baseball-almanac.com/players/player.php?p=anderri02,2133
Rick Auerbach,Rick,,Auerbach,,,https://www.baseball-almanac.com/players/player.php?p=auerbri01,2134
Rick Austin,Rick,,Austin,,,https://www.baseball-almanac.com/players/player.php?p=austiri01,2135
Rick Baldwin,Rick,,Baldwin,,,https://www.baseball-almanac.com/players/player.php?p=baldwri01,2136
Rick Bosetti,Rick,,Bosetti,,,https://www.baseball-almanac.com/players/player.php?p=bosetri01,2137
Rick Burleson,Rick,,Burleson,,,https://www.baseball-almanac.com/players/player.php?p=burleri01,2138
Rick Camp,Rick,,Camp,,,https://www.baseball-almanac.com/players/player.php?p=campri01,2139
Rick Cerone,Rick,,Cerone,,,https://www.baseball-almanac.com/players/player.php?p=ceronri01,2140
Rick Dempsey,Rick,,Dempsey,,,https://www.baseball-almanac.com/players/player.php?p=dempsri01,2141
Rick Honeycutt,Rick,,Honeycutt,,,https://www.baseball-almanac.com/players/player.php?p=honeyri01,2142
Rick Jones,Rick,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesri01,2143
Rick Joseph,Rick,,Joseph,,,https://www.baseball-almanac.com/players/player.php?p=josepri01,2144
Rick Langford,Rick,,Langford,,,https://www.baseball-almanac.com/players/player.php?p=langfri01,2145
Rick Leach,Rick,,Leach,,,https://www.baseball-almanac.com/players/player.php?p=leachri01,2146
Rick Luecken,Rick,,Luecken,,,https://www.baseball-almanac.com/players/player.php?p=lueckri01,2147
Rick Lysander,Rick,,Lysander,,,https://www.baseball-almanac.com/players/player.php?p=lysanri01,2148
Rick Mahler,Rick,,Mahler,,,https://www.baseball-almanac.com/players/player.php?p=mahleri01,2149
Rick Manning,Rick,,Manning,,,https://www.baseball-almanac.com/players/player.php?p=manniri01,2150
Rick Matula,Rick,,Matula,,,https://www.baseball-almanac.com/players/player.php?p=matulri01,2151
Rick Miller,Rick,,Miller,,,https://www.baseball-almanac.com/players/player.php?p=milleri01,2152
Rick Monday,Rick,,Monday,,,https://www.baseball-almanac.com/players/player.php?p=mondari01,2153
Rick Ownbey,Rick,,Ownbey,,,https://www.baseball-almanac.com/players/player.php?p=ownberi01,2154
Rick Peters,Rick,,Peters,,,https://www.baseball-almanac.com/players/player.php?p=peterri01,2155
Rick Reichardt,Rick,,Reichardt,,,https://www.baseball-almanac.com/players/player.php?p=reichri01,2156
Rick Renick,Rick,,Renick,,,https://www.baseball-almanac.com/players/player.php?p=renicri01,2157
Rick Reuschel,Rick,,Reuschel,,,https://www.baseball-almanac.com/players/player.php?p=reuscri01,2158
Rick Rhoden,Rick,,Rhoden,,,https://www.baseball-almanac.com/players/player.php?p=rhoderi01,2159
Rick Rodriguez,Rick,,Rodriguez,,,https://www.baseball-almanac.com/players/player.php?p=rodriri01,2160
Rick Sawyer,Rick,,Sawyer,,,https://www.baseball-almanac.com/players/player.php?p=sawyeri01,2161
Rick Schu,Rick,,Schu,,,https://www.baseball-almanac.com/players/player.php?p=schuri01,2162
Rick Sofield,Rick,,Sofield,,,https://www.baseball-almanac.com/players/player.php?p=sofieri01,2163
Rick Stelmaszek,Rick,,Stelmaszek,,,https://www.baseball-almanac.com/players/player.php?p=stelmri01,2164
Rick Sutcliffe,Rick,,Sutcliffe,,,https://www.baseball-almanac.com/players/player.php?p=sutclri01,2165
Rick Sweet,Rick,,Sweet,,,https://www.baseball-almanac.com/players/player.php?p=sweetri01,2166
Rick Waits,Rick,,Waits,,,https://www.baseball-almanac.com/players/player.php?p=waitsri01,2167
Rick Williams,Rick,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=williri03,2168
Rick Wise,Rick,,Wise,,,https://www.baseball-almanac.com/players/player.php?p=wiseri01,2169
Rickey Clark,Rickey,,Clark,,,https://www.baseball-almanac.com/players/player.php?p=clarkri01,2170
Rickey Henderson,Rickey,,Henderson,,,https://www.baseball-almanac.com/players/player.php?p=henderi01,2171
Rickey Keeton,Rickey,,Keeton,,,https://www.baseball-almanac.com/players/player.php?p=keetori01,2172
Ricky Adams,Ricky,,Adams,,,https://www.baseball-almanac.com/players/player.php?p=adamsri02,2173
Ricky Horton,Ricky,,Horton,,,https://www.baseball-almanac.com/players/player.php?p=hortori01,2174
Ricky Jordan,Ricky,,Jordan,,,https://www.baseball-almanac.com/players/player.php?p=jordari02,2175
Ricky Nelson,Ricky,,Nelson,,,https://www.baseball-almanac.com/players/player.php?p=nelsori01,2176
Ricky Wright,Ricky,,Wright,,,https://www.baseball-almanac.com/players/player.php?p=wrighri01,2177
Rico Carty,Rico,,Carty,,,https://www.baseball-almanac.com/players/player.php?p=cartyri01,2178
Rico Petrocelli,Rico,,Petrocelli,,,https://www.baseball-almanac.com/players/player.php?p=petrori01,2179
Rob Andrews,Rob,,Andrews,,,https://www.baseball-almanac.com/players/player.php?p=andrero01,2180
Rob Belloir,Rob,,Belloir,,,https://www.baseball-almanac.com/players/player.php?p=belloro01,2181
Rob Deer,Rob,,Deer,,,https://www.baseball-almanac.com/players/player.php?p=deerro01,2182
Rob Dibble,Rob,,Dibble,,,https://www.baseball-almanac.com/players/player.php?p=dibblro01,2183
Rob Dressler,Rob,,Dressler,,,https://www.baseball-almanac.com/players/player.php?p=dressro01,2184
Rob Ducey,Rob,,Ducey,,,https://www.baseball-almanac.com/players/player.php?p=duceyro01,2185
Rob Gardner,Rob,,Gardner,,,https://www.baseball-almanac.com/players/player.php?p=gardnro01,2186
Rob Murphy,Rob,,Murphy,,,https://www.baseball-almanac.com/players/player.php?p=murphro01,2187
Rob Picciolo,Rob,,Picciolo,,,https://www.baseball-almanac.com/players/player.php?p=picciro01,2188
Rob Richie,Rob,,Richie,,,https://www.baseball-almanac.com/players/player.php?p=richiro01,2189
Rob Sperring,Rob,,Sperring,,,https://www.baseball-almanac.com/players/player.php?p=sperrro01,2190
Rob Wilfong,Rob,,Wilfong,,,https://www.baseball-almanac.com/players/player.php?p=wilforo01,2191
Rob Woodward,Rob,,Woodward,,,https://www.baseball-almanac.com/players/player.php?p=woodwbo01,2192
Robbie Wine,Robbie,,Wine,,,https://www.baseball-almanac.com/players/player.php?p=winero01,2193
Robby Thompson,Robby,,Thompson,,,https://www.baseball-almanac.com/players/player.php?p=thompro01,2194
Roberto Alomar,Roberto,,Alomar,,,https://www.baseball-almanac.com/players/player.php?p=alomaro01,2195
Roberto Clemente,Roberto,,Clemente,,,https://www.baseball-almanac.com/players/player.php?p=clemero01,2196
Roberto Kelly,Roberto,,Kelly,,,https://www.baseball-almanac.com/players/player.php?p=kellyro01,2197
Roberto Pena,Roberto,,Pena,,,https://www.baseball-almanac.com/players/player.php?p=penaro01,2198
Roberto Rodriguez,Roberto,,Rodriguez,,,https://www.baseball-almanac.com/players/player.php?p=rodriro01,2199
Robin Ventura,Robin,,Ventura,,,https://www.baseball-almanac.com/players/player.php?p=venturo01,2200
Robin Yount,Robin,,Yount,,,https://www.baseball-almanac.com/players/player.php?p=yountro01,2201
Rocky Childress,Rocky,,Childress,,,https://www.baseball-almanac.com/players/player.php?p=childro01,2202
Rod Booker,Rod,,Booker,,,https://www.baseball-almanac.com/players/player.php?p=bookero01,2203
Rod Carew,Rod,,Carew,,,https://www.baseball-almanac.com/players/player.php?p=carewro01,2204
Rod Dedeaux,Rod,,Dedeaux,,,https://www.baseball-almanac.com/players/player.php?p=dedearo01,2205
Rod Gaspar,Rod,,Gaspar,,,https://www.baseball-almanac.com/players/player.php?p=gasparo01,2206
Rod Gilbreath,Rod,,Gilbreath,,,https://www.baseball-almanac.com/players/player.php?p=gilbrro01,2207
Rod Nichols,Rod,,Nichols,,,https://www.baseball-almanac.com/players/player.php?p=nichoro02,2208
Rod Scurry,Rod,,Scurry,,,https://www.baseball-almanac.com/players/player.php?p=scurrro01,2209
Rodney Scott,Rodney,,Scott,,,https://www.baseball-almanac.com/players/player.php?p=scottro01,2210
Roger Clemens,Roger,,Clemens,,,https://www.baseball-almanac.com/players/player.php?p=clemero02,2211
Roger Erickson,Roger,,Erickson,,,https://www.baseball-almanac.com/players/player.php?p=erickro01,2212
Roger Freed,Roger,,Freed,,,https://www.baseball-almanac.com/players/player.php?p=freedro01,2213
Roger LaFrancois,Roger,,LaFrancois,,,https://www.baseball-almanac.com/players/player.php?p=lafraro01,2214
Roger Mason,Roger,,Mason,,,https://www.baseball-almanac.com/players/player.php?p=masonro01,2215
Roger McDowell,Roger,,McDowell,,,https://www.baseball-almanac.com/players/player.php?p=mcdowro01,2216
Roger Metzger,Roger,,Metzger,,,https://www.baseball-almanac.com/players/player.php?p=metzgro01,2217
Roger Moret,Roger,,Moret,,,https://www.baseball-almanac.com/players/player.php?p=moretro01,2218
Roger Nelson,Roger,,Nelson,,,https://www.baseball-almanac.com/players/player.php?p=nelsoro02,2219
Roger Repoz,Roger,,Repoz,,,https://www.baseball-almanac.com/players/player.php?p=repozro01,2220
Roger Salkeld,Roger,,Salkeld,,,https://www.baseball-almanac.com/players/player.php?p=salkero01,2221
Rollie Fingers,Rollie,,Fingers,,,https://www.baseball-almanac.com/players/player.php?p=fingero01,2222
Ron Blomberg,Ron,,Blomberg,,,https://www.baseball-almanac.com/players/player.php?p=blombro01,2223
Ron Brand,Ron,,Brand,,,https://www.baseball-almanac.com/players/player.php?p=brandro01,2224
Ron Bryant,Ron,,Bryant,,,https://www.baseball-almanac.com/players/player.php?p=bryanro01,2225
Ron Cey,Ron,,Cey,,,https://www.baseball-almanac.com/players/player.php?p=ceyro01,2226
Ron Clark,Ron,,Clark,,,https://www.baseball-almanac.com/players/player.php?p=clarkro02,2227
Ron Cook,Ron,,Cook,,,https://www.baseball-almanac.com/players/player.php?p=cookro02,2228
Ron Darling,Ron,,Darling,,,https://www.baseball-almanac.com/players/player.php?p=darliro01,2229
Ron Davis,Ron,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisro02,2230
Ron Davis,Ron,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisro01,2231
Ron Fairly,Ron,,Fairly,,,https://www.baseball-almanac.com/players/player.php?p=fairlro01,2232
Ron Gant,Ron,,Gant,,,https://www.baseball-almanac.com/players/player.php?p=gantro01,2233
Ron Gardenhire,Ron,,Gardenhire,,,https://www.baseball-almanac.com/players/player.php?p=gardero01,2234
Ron Guidry,Ron,,Guidry,,,https://www.baseball-almanac.com/players/player.php?p=guidrro01,2235
Ron Hansen,Ron,,Hansen,,,https://www.baseball-almanac.com/players/player.php?p=hansero02,2236
Ron Hassey,Ron,,Hassey,,,https://www.baseball-almanac.com/players/player.php?p=hassero01,2237
Ron Herbel,Ron,,Herbel,,,https://www.baseball-almanac.com/players/player.php?p=herbero01,2238
Ron Hodges,Ron,,Hodges,,,https://www.baseball-almanac.com/players/player.php?p=hodgero01,2239
Ron Hunt,Ron,,Hunt,,,https://www.baseball-almanac.com/players/player.php?p=huntro01,2240
Ron Jackson,Ron,,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksro02,2241
Ron Jackson,Ron,,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksro01,2242
Ron Jones,Ron,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesro02,2243
Ron Karkovice,Ron,,Karkovice,,,https://www.baseball-almanac.com/players/player.php?p=karkoro01,2244
Ron Kittle,Ron,,Kittle,,,https://www.baseball-almanac.com/players/player.php?p=kittlro01,2245
Ron Klimkowski,Ron,,Klimkowski,,,https://www.baseball-almanac.com/players/player.php?p=klimkro01,2246
Ron LeFlore,Ron,,LeFlore,,,https://www.baseball-almanac.com/players/player.php?p=lefloro01,2247
Ron Mathis,Ron,,Mathis,,,https://www.baseball-almanac.com/players/player.php?p=mathiro01,2248
Ron Oester,Ron,,Oester,,,https://www.baseball-almanac.com/players/player.php?p=oestero01,2249
Ron Perranoski,Ron,,Perranoski,,,https://www.baseball-almanac.com/players/player.php?p=perraro01,2250
Ron Pruitt,Ron,,Pruitt,,,https://www.baseball-almanac.com/players/player.php?p=pruitro01,2251
Ron Reed,Ron,,Reed,,,https://www.baseball-almanac.com/players/player.php?p=reedro01,2252
Ron Robinson,Ron,,Robinson,,,https://www.baseball-almanac.com/players/player.php?p=robinro01,2253
Ron Roenicke,Ron,,Roenicke,,,https://www.baseball-almanac.com/players/player.php?p=roeniro01,2254
Ron Romanick,Ron,,Romanick,,,https://www.baseball-almanac.com/players/player.php?p=romanro01,2255
Ron Santo,Ron,,Santo,,,https://www.baseball-almanac.com/players/player.php?p=santoro01,2256
Ron Schueler,Ron,,Schueler,,,https://www.baseball-almanac.com/players/player.php?p=schuero01,2257
Ron Shepherd,Ron,,Shepherd,,,https://www.baseball-almanac.com/players/player.php?p=shephro01,2258
Ron Slocum,Ron,,Slocum,,,https://www.baseball-almanac.com/players/player.php?p=slocuro01,2259
Ron Stone,Ron,,Stone,,,https://www.baseball-almanac.com/players/player.php?p=stonero02,2260
Ron Swoboda,Ron,,Swoboda,,,https://www.baseball-almanac.com/players/player.php?p=swoboro01,2261
Ron Taylor,Ron,,Taylor,,,https://www.baseball-almanac.com/players/player.php?p=tayloro01,2262
Ron Theobald,Ron,,Theobald,,,https://www.baseball-almanac.com/players/player.php?p=theobro01,2263
Ron Tingley,Ron,,Tingley,,,https://www.baseball-almanac.com/players/player.php?p=tinglro01,2264
Ron Washington,Ron,,Washington,,,https://www.baseball-almanac.com/players/player.php?p=washiro01,2265
Ron Woods,Ron,,Woods,,,https://www.baseball-almanac.com/players/player.php?p=woodsro01,2266
Ronn Reynolds,Ronn,,Reynolds,,,https://www.baseball-almanac.com/players/player.php?p=reynoro02,2267
Roric Harrison,Roric,,Harrison,,,https://www.baseball-almanac.com/players/player.php?p=harriro01,2268
Ross Baumgarten,Ross,,Baumgarten,,,https://www.baseball-almanac.com/players/player.php?p=baumgro01,2269
Ross Grimsley,Ross,,Grimsley,,,https://www.baseball-almanac.com/players/player.php?p=grimsro02,2270
Ross Jones,Ross,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesro01,2271
Rowland Office,Rowland,,Office,,,https://www.baseball-almanac.com/players/player.php?p=officro01,2272
Roy Foster,Roy,,Foster,,,https://www.baseball-almanac.com/players/player.php?p=fostero01,2273
Roy Howell,Roy,,Howell,,,https://www.baseball-almanac.com/players/player.php?p=howelro02,2274
Roy Lee Jackson,Roy,Lee,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksro03,2275
Roy Smalley,Roy,,Smalley,,,https://www.baseball-almanac.com/players/player.php?p=smallro02,2276
Roy Smalley,Roy,,Smalley,,,https://www.baseball-almanac.com/players/player.php?p=smallro01,2277
Roy Smith,Roy,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithro03,2278
Roy Smith,Roy,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithro01,2279
Roy Staiger,Roy,,Staiger,,,https://www.baseball-almanac.com/players/player.php?p=staigro01,2280
Roy Thomas,Roy,,Thomas,,,https://www.baseball-almanac.com/players/player.php?p=thomaro01,2281
Roy Thomas,Roy,,Thomas,,,https://www.baseball-almanac.com/players/player.php?p=thomaro02,2282
Roy White,Roy,,White,,,https://www.baseball-almanac.com/players/player.php?p=whitero01,2283
Royle Stillman,Royle,,Stillman,,,https://www.baseball-almanac.com/players/player.php?p=stillro02,2284
Ruben Sierra,Ruben,,Sierra,,,https://www.baseball-almanac.com/players/player.php?p=sierrru01,2285
Rudy Law,Rudy,,Law,,,https://www.baseball-almanac.com/players/player.php?p=lawru01,2286
Rudy May,Rudy,,May,,,https://www.baseball-almanac.com/players/player.php?p=mayru01,2287
Rudy Meoli,Rudy,,Meoli,,,https://www.baseball-almanac.com/players/player.php?p=meoliru01,2288
Rufino Linares,Rufino,,Linares,,,https://www.baseball-almanac.com/players/player.php?p=linarru01,2289
Ruppert Jones,Ruppert,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonesru01,2290
Russ Gibson,Russ,,Gibson,,,https://www.baseball-almanac.com/players/player.php?p=gibsoru01,2291
Russ Morman,Russ,,Morman,,,https://www.baseball-almanac.com/players/player.php?p=mormaru01,2292
Russ Nagelson,Russ,,Nagelson,,,https://www.baseball-almanac.com/players/player.php?p=nagelru01,2293
Russ Snyder,Russ,,Snyder,,,https://www.baseball-almanac.com/players/player.php?p=snyderu01,2294
Rusty Kuntz,Rusty,,Kuntz,,,https://www.baseball-almanac.com/players/player.php?p=kuntzru01,2295
Rusty Staub,Rusty,,Staub,,,https://www.baseball-almanac.com/players/player.php?p=staubru01,2296
Rusty Torres,Rusty,,Torres,,,https://www.baseball-almanac.com/players/player.php?p=torreru01,2297
Ryne Sandberg,Ryne,,Sandberg,,,https://www.baseball-almanac.com/players/player.php?p=sandbry01,2298
Sal Bando,Sal,,Bando,,,https://www.baseball-almanac.com/players/player.php?p=bandosa01,2299
Sal Butera,Sal,,Butera,,,https://www.baseball-almanac.com/players/player.php?p=butersa01,2300
Sal Campisi,Sal,,Campisi,,,https://www.baseball-almanac.com/players/player.php?p=campisa01,2301
Sam Ewing,Sam,,Ewing,,,https://www.baseball-almanac.com/players/player.php?p=ewingsa01,2302
Sam Hinds,Sam,,Hinds,,,https://www.baseball-almanac.com/players/player.php?p=hindssa01,2303
Sam Horn,Sam,,Horn,,,https://www.baseball-almanac.com/players/player.php?p=hornsa01,2304
Sam Khalifa,Sam,,Khalifa,,,https://www.baseball-almanac.com/players/player.php?p=khalisa01,2305
Sam McDowell,Sam,,McDowell,,,https://www.baseball-almanac.com/players/player.php?p=mcdowsa01,2306
Sam Mejias,Sam,,Mejias,,,https://www.baseball-almanac.com/players/player.php?p=mejiasa01,2307
Sammy Sosa,Sammy,,Sosa,,,https://www.baseball-almanac.com/players/player.php?p=sosasa01,2308
Sammy Stewart,Sammy,,Stewart,,,https://www.baseball-almanac.com/players/player.php?p=stewasa01,2309
Sandy Alomar,Sandy,,Alomar,,,https://www.baseball-almanac.com/players/player.php?p=alomasa01,2310
"Sandy Alomar, Jr.",Sandy,,Alomar,,Jr.,,2311
Sandy Vance,Sandy,,Vance,,,https://www.baseball-almanac.com/players/player.php?p=vancesa01,2312
Santo Alcala,Santo,,Alcala,,,https://www.baseball-almanac.com/players/player.php?p=alcalsa01,2313
Scipio Spinks,Scipio,,Spinks,,,https://www.baseball-almanac.com/players/player.php?p=spinksc01,2314
Scot Thompson,Scot,,Thompson,,,https://www.baseball-almanac.com/players/player.php?p=thompsc01,2315
